,company,type,size,ram,os,weight,price,cpu_model,cpu_brand,cpu_freq,hor_res,ver_res,is_touchscreen,is_IPS,is_HD,HDD,SSD,Flash,storage_type,gpu_brand
764,Dell,notebook,13.3,4,Windows 10,1.65,74236.56,Intel Core i3,Intel,2.0,1366,768,0,0,0,500,0,0,Single,Intel
765,Acer,notebook,13.3,4,Windows 10,1.6,57273.2,Intel Core i5,Intel,2.3,1366,768,0,0,0,0,128,0,Single,Intel
766,Asus,notebook,17.3,4,Windows 10,2.8,41126.53,Intel Pentium Quad,Intel,1.1,1366,768,0,0,0,1000,0,0,Single,Nvidia
767,Dell,gaming,15.6,16,Windows 10,2.72,96096.56,Intel Core i7,Intel,2.6,3840,2160,1,1,1,1000,128,0,Dual,Nvidia
768,Samsung,ultrabook,13.3,8,Windows 10,1.31,139816.56,Intel Core i7,Intel,2.7,1920,1080,1,0,1,0,256,0,Single,Intel
769,Acer,notebook,15.6,4,Linux,2.1,26057.12,Intel Pentium Quad,Intel,1.1,1366,768,0,0,0,1000,0,0,Single,Intel
770,Dell,notebook,15.6,16,Windows 10,2.3,103290.25,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,AMD
771,Samsung,2 in 1 convertible,15.6,16,Windows 10,1.71,157304.56,Intel Core i7,Intel,2.7,1920,1080,1,0,1,0,256,0,Single,AMD
772,Toshiba,notebook,14.0,4,Windows 10,1.75,89188.8,Intel Core i5,Intel,2.3,1366,768,0,1,0,0,128,0,Single,Intel
773,Dell,gaming,15.6,8,Windows 10,2.62,96096.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,0,0,Single,Nvidia
774,HP,ultrabook,12.5,4,Windows 10,1.26,108775.36,Intel Core i5,Intel,2.3,1366,768,0,0,0,0,256,0,Single,Intel
775,Asus,2 in 1 convertible,15.6,12,Windows 10,2.3,73362.16,Intel Core i7,Intel,2.7,1920,1080,1,0,1,2000,0,0,Single,Nvidia
776,Lenovo,notebook,15.6,16,Windows 7,2.5,207232.8,Intel Core i7,Intel,2.7,3840,2160,0,0,1,0,512,0,Single,Nvidia
777,Acer,notebook,14.0,4,Windows 10,1.8,55611.84,Intel Core i3,Intel,2.4,1920,1080,0,1,1,0,128,0,Single,Intel
778,Razer,gaming,14.0,16,Windows 10,1.95,253488.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,0,512,0,Single,Nvidia
779,Asus,notebook,15.6,8,Windows 10,2.0,50881.34,others,Intel,1.1,1920,1080,0,0,1,0,128,0,Single,Intel
780,Dell,gaming,17.3,32,Windows 10,4.42,313804.67,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,1000,0,Dual,Nvidia
781,Asus,gaming,17.3,16,Windows 10,4.3,205484.0,Intel Core i7,Intel,2.6,1920,1080,0,1,1,1000,256,0,Dual,Nvidia
782,Toshiba,ultrabook,14.0,16,Windows 10,1.47,154244.16,Intel Core i7,Intel,2.6,1920,1080,0,1,1,0,512,0,Single,Nvidia
783,Lenovo,notebook,15.6,8,No OS,2.2,28767.76,Intel Celeron Quad,Intel,1.6,1366,768,0,0,0,1000,0,0,Single,Intel
784,Lenovo,ultrabook,14.0,16,Windows 10,1.7,201024.56,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,512,0,Single,Intel
785,MSI,gaming,14.0,16,Windows 10,1.6,165349.04,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,256,0,Dual,Nvidia
786,MSI,gaming,15.6,8,Windows 10,2.2,95222.16,Intel Core i5,Intel,2.5,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
787,Lenovo,gaming,15.6,4,Windows 10,2.4,87352.56,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,0,0,Single,Nvidia
788,Acer,gaming,17.3,16,Windows 10,4.2,201024.56,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,256,0,Dual,Nvidia
789,Dell,gaming,15.6,8,Windows 10,2.62,86128.4,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Nvidia
790,Asus,gaming,15.6,8,Windows 10,2.24,117082.16,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
791,others,notebook,14.0,4,Windows 10,1.22,17741.58,Intel Celeron Dual,Intel,1.1,1920,1080,0,0,1,0,0,32,Single,Intel
793,Lenovo,2 in 1 convertible,15.6,8,Windows 10,2.08,83854.96,Intel Core i5,Intel,2.5,1920,1080,1,0,1,0,256,0,Single,AMD
794,Apple,ultrabook,11.6,8,Mac OS,0.92,101867.6,Intel Core M,Intel,1.2,2304,1440,0,1,1,0,0,512,Single,Intel
795,Lenovo,2 in 1 convertible,14.0,8,Windows 10,1.42,203735.2,Intel Core i5,Intel,2.5,2560,1440,1,1,1,0,256,0,Single,Intel
796,Asus,notebook,14.0,4,Windows 10,1.63,26144.56,Intel Celeron Dual,Intel,1.1,1366,768,0,0,0,0,0,32,Single,Intel
797,Dell,notebook,15.6,8,Windows 10,1.95,70826.4,Intel Core i5,Intel,2.5,1366,768,0,0,0,0,128,0,Single,Intel
799,Dell,notebook,15.6,8,Windows 10,2.0,64618.16,Intel Core i3,Intel,2.0,1920,1080,0,0,1,0,256,0,Single,AMD
800,HP,workstation,15.6,8,Windows 10,3.14,180554.86,Intel Core i7,Intel,2.8,1920,1080,0,0,1,0,256,0,Single,Nvidia
801,Asus,notebook,15.6,8,Windows 10,2.37,96096.56,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
802,Dell,ultrabook,13.3,8,Windows 10,1.29,131072.56,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
803,Dell,notebook,15.6,8,Windows 10,2.06,152932.56,Intel Core i5,Intel,2.5,3840,2160,1,0,1,0,256,0,Single,Nvidia
804,Dell,netbook,11.6,4,Windows 10,1.63,65055.36,Intel Pentium Quad,Intel,1.1,1366,768,0,0,0,0,128,0,Single,Intel
805,HP,netbook,12.5,8,Windows 10,1.26,121454.16,Intel Core i5,Intel,2.6,1366,768,0,0,0,0,256,0,Single,Intel
807,HP,notebook,15.6,8,Windows 10,2.04,54999.76,others,AMD,2.5,1366,768,0,0,0,2000,0,0,Single,AMD
808,Dell,gaming,15.6,16,Windows 10,2.62,146811.76,Intel Core i7,Intel,2.8,3840,2160,0,0,1,0,512,0,Single,Nvidia
809,Lenovo,notebook,15.6,4,Windows 10,2.4,53250.96,Intel Core i5,Intel,2.5,1920,1080,0,0,1,1000,0,0,Single,Nvidia
810,HP,gaming,17.3,12,Windows 10,3.74,152932.56,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,0,0,Single,AMD
811,MSI,gaming,17.3,16,Windows 10,2.9,211167.6,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,512,0,Dual,Nvidia
812,Samsung,ultrabook,13.3,8,Windows 10,0.81,131072.56,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
813,Dell,notebook,15.6,8,Windows 10,1.98,84029.84,Intel Core i7,Intel,2.7,1920,1080,0,0,1,1000,0,0,Single,Nvidia
814,Dell,notebook,15.6,8,Windows 10,2.18,69060.99,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,AMD
815,Lenovo,ultrabook,14.0,8,Windows 10,1.32,162550.96,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,Intel
816,Razer,ultrabook,12.5,16,Windows 10,1.29,157304.56,Intel Core i7,Intel,2.5,3840,2160,1,1,1,0,512,0,Single,Intel
817,HP,netbook,11.6,4,Chrome OS,1.23,33664.4,Intel Celeron Dual,Intel,1.6,1366,768,0,0,0,0,0,16,Single,Intel
818,Dell,gaming,17.3,16,Windows 10,4.36,219038.95,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,128,0,Dual,Nvidia
819,Dell,notebook,14.0,4,Windows 10,1.76,66017.2,Intel Core i5,Intel,2.3,1366,768,0,0,0,500,0,0,Single,Intel
820,Lenovo,notebook,15.6,4,Windows 10,2.1,42836.86,Intel Core i3,Intel,2.0,1366,768,0,0,0,500,0,0,Single,Intel
821,Toshiba,ultrabook,14.0,4,Windows 10,1.25,95309.6,Intel Core i5,Intel,2.5,1366,768,0,0,0,0,128,0,Single,Intel
822,Lenovo,ultrabook,14.0,8,Windows 10,1.13,218512.56,Intel Core i7,Intel,2.7,1920,1080,0,1,1,0,512,0,Single,Intel
823,MSI,gaming,15.6,8,Windows 10,2.4,104840.56,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Nvidia
824,Lenovo,ultrabook,14.0,8,Windows 10,1.13,163950.0,Intel Core i5,Intel,2.5,1920,1080,0,1,1,0,0,256,Single,Intel
825,Toshiba,notebook,14.0,4,Windows 10,1.75,43632.56,others,Intel,2.1,1366,768,0,0,0,0,128,0,Single,Intel
826,Asus,2 in 1 convertible,13.3,8,Windows 10,1.1,118743.52,Intel Core i5,Intel,2.5,1920,1080,1,0,1,0,256,0,Single,Intel
827,Dell,notebook,14.0,4,Windows 10,1.76,51152.4,Intel Core i3,Intel,2.0,1366,768,0,0,0,500,0,0,Single,Intel
828,Acer,netbook,11.6,4,Chrome OS,1.35,31041.2,Intel Celeron Dual,Intel,1.6,1366,768,0,1,0,0,0,32,Single,Intel
829,Acer,notebook,14.0,8,Windows 10,1.5,54125.36,Intel Core i3,Intel,2.4,1920,1080,0,1,1,0,128,0,Single,Intel
830,Razer,gaming,17.3,32,Windows 10,3.49,480832.56,Intel Core i7,Intel,2.9,3840,2160,1,0,1,0,512,0,Single,Nvidia
831,Lenovo,ultrabook,14.0,16,Windows 10,1.1,183536.56,Intel Core i7,Intel,2.6,2560,1440,0,1,1,0,512,0,Single,Intel
832,Asus,notebook,15.6,4,Linux,2.1,45381.36,Intel Core i5,Intel,2.5,1920,1080,0,0,1,1000,0,0,Single,Nvidia
833,Lenovo,notebook,14.0,8,Windows 10,1.7,103703.84,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,256,0,Single,Intel
834,Lenovo,notebook,14.0,8,Windows 10,1.32,144276.0,Intel Core i5,Intel,2.6,1920,1080,0,1,1,0,256,0,Single,Intel
835,Dell,gaming,15.6,16,Windows 10,3.21,242613.65,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
836,Asus,gaming,17.3,16,Windows 10,2.9,211517.36,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
837,Toshiba,notebook,15.6,4,Windows 10,2.0,58497.36,Intel Core i3,Intel,2.4,1366,768,0,0,0,500,0,0,Single,Intel
838,Lenovo,notebook,14.0,4,Chrome OS,1.5,28418.0,Intel Celeron Quad,Intel,1.6,1366,768,0,0,0,0,0,16,Single,Intel
839,Asus,notebook,15.6,8,Windows 10,2.3,51589.6,Intel Core i5,Intel,2.5,1920,1080,0,0,1,128,0,0,Single,Intel
840,Asus,gaming,17.3,16,Windows 10,2.73,157304.56,Intel Core i7,Intel,2.6,1920,1080,0,0,1,1000,512,0,Dual,Nvidia
841,Dell,gaming,17.3,32,Windows 10,4.42,268693.5,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,512,0,Dual,Nvidia
842,HP,notebook,17.3,8,Windows 10,2.63,79570.4,Intel Core i5,Intel,2.5,1600,900,0,0,0,1000,0,0,Single,Nvidia
843,Dell,notebook,15.6,8,Windows 10,2.18,62431.29,Intel Core i5,Intel,2.5,1366,768,0,0,0,0,128,0,Single,Intel
844,HP,ultrabook,14.0,8,Windows 7,1.54,163512.8,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,512,0,Single,Intel
845,Dell,notebook,15.6,4,Windows 10,2.18,64618.16,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,AMD
846,HP,2 in 1 convertible,11.6,4,Chrome OS,1.4,53775.6,Intel Celeron Dual,Intel,1.1,1366,768,1,0,0,0,0,32,Single,Intel
847,Asus,ultrabook,13.3,8,Windows 10,1.45,89713.44,Intel Core i5,Intel,2.3,1920,1080,0,1,1,0,512,0,Single,Nvidia
848,HP,2 in 1 convertible,13.3,8,Windows 10,1.28,199100.88,Intel Core i5,Intel,2.5,1920,1080,1,0,1,0,256,0,Single,Intel
849,HP,ultrabook,14.0,8,Windows 10,1.54,128361.92,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,512,0,Single,Intel
850,HP,notebook,15.6,4,No OS,1.86,26144.56,Intel Celeron Dual,Intel,1.6,1366,768,0,0,0,0,128,0,Single,Intel
851,Asus,gaming,15.6,16,Windows 10,2.1,166048.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
852,Dell,notebook,17.3,8,Linux,2.83,75635.6,Intel Core i7,Intel,2.7,1920,1080,0,0,1,1000,0,0,Single,AMD
853,Lenovo,ultrabook,14.0,8,Windows 10,1.96,166398.32,Intel Core i7,Intel,2.8,1920,1080,0,1,1,0,256,0,Single,Nvidia
854,Asus,notebook,15.6,8,Windows 10,2.3,68815.28,Intel Core i7,Intel,2.7,1920,1080,0,1,1,0,256,0,Single,Nvidia
855,Dell,notebook,15.6,8,Windows 10,1.9,82630.8,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,128,0,Single,Intel
856,Asus,notebook,15.6,4,Windows 10,2.0,39260.56,Intel Pentium Quad,Intel,1.1,1366,768,0,0,0,1000,0,0,Single,Intel
857,HP,2 in 1 convertible,13.3,8,Windows 10,1.28,223758.96,Intel Core i7,Intel,2.8,1920,1080,1,0,1,0,256,0,Single,Intel
858,Dell,notebook,13.3,8,Windows 10,1.62,56748.56,Intel Core i5,Intel,2.3,1920,1080,1,0,1,1000,0,0,Single,Intel
859,Lenovo,notebook,15.6,4,No OS,2.2,41009.36,Intel Core i3,Intel,2.0,1920,1080,0,0,1,1000,0,0,Single,Intel
860,Lenovo,notebook,15.6,8,Windows 10,2.3,74381.71,Intel Core i5,Intel,2.5,1920,1080,0,1,1,1000,0,0,Single,Intel
861,HP,notebook,15.6,8,Windows 10,1.84,117956.56,Intel Core i5,Intel,2.6,1920,1080,0,0,1,0,256,0,Single,AMD
862,Toshiba,notebook,13.3,4,Windows 10,1.05,112360.4,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,128,0,Single,Intel
863,Lenovo,gaming,15.6,8,No OS,2.5,88926.48,Intel Core i5,Intel,2.5,1920,1080,0,1,1,1000,0,0,Single,Nvidia
864,Dell,ultrabook,13.3,16,Windows 10,1.29,195865.6,Intel Core i7,Intel,2.5,3200,1800,1,0,1,0,512,0,Single,Intel
865,HP,notebook,15.6,4,Windows 10,2.07,79570.4,Intel Core i5,Intel,2.3,1920,1080,0,0,1,500,0,0,Single,Intel
866,Toshiba,ultrabook,13.3,8,Windows 10,1.2,95746.8,Intel Core i5,Intel,2.3,1366,768,0,0,0,0,256,0,Single,Intel
867,Lenovo,2 in 1 convertible,13.3,8,Windows 10,1.37,170508.0,Intel Core i7,Intel,2.7,1920,1080,1,1,1,0,256,0,Single,Intel
868,Acer,notebook,14.0,8,Windows 10,1.56,78870.88,Intel Core i5,Intel,2.5,1920,1080,0,1,1,0,256,0,Single,Intel
869,Dell,workstation,15.6,8,Windows 10,2.23,155468.32,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,0,0,Single,Nvidia
870,Lenovo,notebook,15.6,4,Windows 10,2.38,92249.2,Intel Core i5,Intel,2.5,1366,768,0,0,0,500,0,0,Single,Intel
871,Lenovo,notebook,15.6,4,No OS,2.2,41883.76,Intel Core i3,Intel,2.0,1920,1080,0,0,1,1000,0,0,Single,AMD
872,Toshiba,notebook,15.6,8,Windows 10,2.0,121366.72,Intel Core i7,Intel,2.7,1920,1080,0,1,1,0,256,0,Single,Intel
873,Lenovo,notebook,13.3,4,Windows 10,1.44,64268.4,Intel Core i3,Intel,2.4,1920,1080,0,1,1,0,180,0,Single,Intel
874,Samsung,ultrabook,15.6,16,Windows 10,1.23,161676.56,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,Nvidia
875,Dell,ultrabook,12.5,8,Windows 10,1.6,147773.6,Intel Core i7,Intel,2.8,1920,1080,0,0,1,0,256,0,Single,Intel
876,Asus,notebook,15.6,4,Linux,2.0,34887.69,Intel Pentium Quad,Intel,1.1,1366,768,0,0,0,1000,0,0,Single,Intel
877,others,ultrabook,13.3,8,Windows 10,1.28,81756.4,Intel Core i5,Intel,2.3,1920,1080,0,1,1,0,256,0,Single,Nvidia
878,Dell,notebook,15.6,4,Windows 10,2.18,79789.0,Intel Core i5,Intel,2.5,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
879,HP,notebook,15.6,4,Windows 10,2.04,73362.16,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
880,HP,2 in 1 convertible,13.3,4,Windows 10,1.28,148648.0,Intel Core i5,Intel,2.5,1920,1080,1,0,1,0,256,0,Single,Intel
881,HP,2 in 1 convertible,15.6,4,Windows 10,2.3,59878.91,Intel Core i5,Intel,2.5,1366,768,1,0,0,500,0,0,Single,Intel
882,Asus,notebook,14.0,4,Windows 10,1.65,30429.12,Intel Celeron Dual,Intel,1.1,1366,768,0,0,0,0,0,32,Single,Intel
883,Lenovo,notebook,15.6,8,Windows 10,2.2,58497.36,Intel Core i7,Intel,2.5,1920,1080,0,1,1,1000,0,0,Single,Nvidia
884,Dell,notebook,15.6,4,Windows 10,2.2,32265.36,Intel Pentium Quad,Intel,1.6,1366,768,0,0,0,500,0,0,Single,Intel
886,Dell,notebook,15.6,4,Linux,2.18,39846.41,Intel Core i3,Intel,2.0,1366,768,0,0,0,1000,0,0,Single,AMD
887,Asus,gaming,17.3,12,Windows 10,2.2,119784.06,Intel Core i5,Intel,2.5,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
888,Acer,netbook,11.6,4,Chrome OS,1.25,25969.68,Intel Celeron Dual,Intel,1.6,1366,768,0,1,0,0,0,32,Single,Intel
889,Lenovo,notebook,17.3,4,Windows 10,2.8,33139.76,others,AMD,2.2,1600,900,0,0,0,500,0,0,Single,AMD
890,HP,notebook,14.0,4,Windows 10,1.95,110611.6,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,128,0,Single,Intel
891,HP,2 in 1 convertible,13.3,16,Windows 10,1.42,122328.56,Intel Core i7,Intel,2.7,3200,1800,1,0,1,0,256,0,Single,Intel
892,Samsung,ultrabook,15.6,8,Windows 10,1.17,148560.56,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,Intel
894,MSI,gaming,17.3,16,Windows 10,2.43,231628.56,Intel Core i7,Intel,2.6,3840,2160,0,1,1,2000,512,0,Dual,Nvidia
895,Toshiba,notebook,13.3,8,Windows 10,1.05,128974.0,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
896,Dell,gaming,15.6,8,Linux,2.62,81231.76,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,0,0,Single,Nvidia
897,HP,notebook,15.6,8,Windows 10,2.04,78696.0,Intel Core i7,Intel,2.7,1920,1080,0,0,1,1000,0,0,Single,Nvidia
898,Dell,notebook,15.6,4,Windows 10,2.18,53688.16,Intel Core i3,Intel,2.0,1366,768,0,0,0,1000,0,0,Single,AMD
899,Dell,notebook,15.6,8,Windows 10,1.9,81756.4,Intel Core i5,Intel,2.6,1920,1080,0,0,1,500,0,0,Single,Intel
900,Dell,2 in 1 convertible,13.3,8,Windows 10,1.24,176025.46,Intel Core i7,Intel,1.3,3200,1800,1,0,1,0,512,0,Single,Intel
901,Asus,gaming,17.3,32,Windows 10,3.58,111835.76,Intel Core i7,Intel,2.7,1920,1080,0,1,1,0,512,0,Dual,Nvidia
902,Dell,2 in 1 convertible,13.3,16,Windows 10,1.22,144188.56,Intel Core i7,Intel,1.3,1920,1080,1,0,1,0,256,0,Single,Intel
903,Lenovo,ultrabook,14.0,8,Windows 10,1.13,179164.56,Intel Core i7,Intel,2.7,1920,1080,0,1,1,0,0,256,Single,Intel
904,Lenovo,notebook,15.6,8,Windows 10,1.95,171643.85,Intel Core i5,Intel,2.5,1920,1080,0,1,1,0,512,0,Single,Intel
905,others,ultrabook,15.6,16,Windows 10,1.08,183536.56,Intel Core i7,Intel,2.7,1920,1080,1,1,1,0,512,0,Single,Intel
906,HP,netbook,12.5,8,Windows 10,1.26,129673.52,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,512,0,Single,Intel
907,Acer,notebook,15.6,4,Chrome OS,2.2,31390.96,Intel Celeron Dual,Intel,1.5,1920,1080,0,1,1,0,0,16,Single,Intel
908,Lenovo,notebook,15.6,8,Windows 10,2.6,68990.16,Intel Core i5,Intel,2.3,1920,1080,0,1,1,1000,128,0,Dual,Nvidia
909,others,ultrabook,14.0,8,Windows 10,0.98,166048.56,Intel Core i7,Intel,2.7,1920,1080,1,1,1,0,512,0,Single,Intel
910,Dell,notebook,14.0,8,Windows 10,1.6,105365.2,Intel Core i5,Intel,2.8,1920,1080,0,0,1,0,256,0,Single,Intel
911,HP,ultrabook,12.5,8,Windows 10,1.09,271064.0,Intel Core M,Intel,1.2,3840,2160,1,0,1,0,240,0,Single,Intel
912,Lenovo,notebook,15.6,6,Windows 10,2.2,68990.16,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,Nvidia
913,HP,notebook,15.6,8,Windows 10,2.04,89100.49,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,Nvidia
914,Acer,notebook,15.6,4,Windows 10,2.4,43632.56,Intel Core i3,Intel,2.4,1920,1080,0,0,1,1000,0,0,Single,Intel
915,Lenovo,notebook,13.3,4,Windows 10,1.44,77034.64,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,128,0,Single,Intel
916,HP,notebook,13.3,8,Windows 10,1.49,83942.4,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
917,MSI,gaming,17.3,16,Windows 10,2.7,139816.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
918,Dell,gaming,15.6,16,Windows 10,2.6,117956.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
919,MSI,gaming,15.6,8,Windows 10,2.2,97924.93,Intel Core i5,Intel,2.5,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
920,Dell,notebook,15.6,4,Windows 10,2.18,59895.53,Intel Core i5,Intel,2.5,1366,768,0,0,0,1000,0,0,Single,AMD
921,HP,ultrabook,15.6,8,Windows 10,1.84,113408.81,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,AMD
922,HP,ultrabook,13.3,8,Windows 10,1.39,100468.56,Intel Core i7,Intel,2.7,3200,1800,1,0,1,0,256,0,Single,Intel
923,Toshiba,notebook,15.6,16,Windows 10,2.4,172694.0,Intel Core i7,Intel,2.6,1920,1080,0,1,1,0,256,0,Single,Nvidia
924,Lenovo,2 in 1 convertible,13.3,8,Windows 10,1.37,159578.0,Intel Core i5,Intel,2.5,1920,1080,1,1,1,0,512,0,Single,Intel
925,Dell,notebook,15.6,4,Windows 10,1.95,63822.46,Intel Core i5,Intel,2.3,1366,768,0,0,0,500,0,0,Single,Intel
927,HP,notebook,15.6,8,Windows 10,2.31,101867.6,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,256,0,Single,Intel
928,Dell,notebook,15.6,4,Windows 10,2.18,61912.77,Intel Core i5,Intel,2.5,1366,768,0,0,0,1000,0,0,Single,Intel
929,HP,notebook,14.0,4,Windows 10,1.95,100468.56,Intel Core i5,Intel,2.3,1366,768,0,0,0,500,0,0,Single,Intel
930,Lenovo,notebook,15.6,4,Windows 10,2.2,27018.96,Intel Pentium Quad,Intel,1.1,1366,768,0,0,0,1000,0,0,Single,Intel
931,HP,ultrabook,12.5,4,Windows 10,1.26,138067.76,Intel Core i5,Intel,2.3,1920,1080,0,0,1,500,0,0,Single,Intel
932,HP,notebook,15.6,4,No OS,1.86,25261.42,Intel Celeron Dual,Intel,1.6,1366,768,0,0,0,1000,0,0,Single,Intel
933,Lenovo,2 in 1 convertible,13.3,16,Windows 10,1.3,157304.56,Intel Core i7,Intel,2.2,3200,1800,1,1,1,0,1000,0,Single,Intel
934,Toshiba,notebook,14.0,4,Windows 10,1.47,96621.2,Intel Core i5,Intel,2.3,1920,1080,0,1,1,0,128,0,Single,Intel
935,HP,netbook,12.5,8,Windows 10,1.26,145937.36,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,256,0,Single,Intel
936,Dell,notebook,15.6,4,Windows 10,2.18,48843.98,Intel Core i3,Intel,2.0,1366,768,0,0,0,1000,0,0,Single,Intel
937,MSI,gaming,15.6,8,Windows 10,2.2,104840.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
938,Dell,ultrabook,14.0,8,Windows 10,1.36,143314.16,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
939,Dell,gaming,17.3,16,Windows 10,4.36,241159.52,Intel Core i7,Intel,2.7,2560,1440,0,0,1,1000,512,0,Dual,Nvidia
940,HP,gaming,17.3,8,Windows 10,2.75,122328.56,Intel Core i5,Intel,2.3,1920,1080,0,1,1,1000,128,0,Dual,Nvidia
941,Asus,notebook,17.3,4,Windows 10,2.8,46343.2,Intel Pentium Quad,Intel,1.6,1600,900,0,0,0,1000,0,0,Single,Nvidia
942,Acer,notebook,15.6,4,Windows 10,2.23,54125.36,Intel Core i5,Intel,2.5,1366,768,0,0,0,500,0,0,Single,Intel
943,Toshiba,notebook,15.6,8,Windows 10,2.2,97845.36,Intel Core i5,Intel,2.3,1366,768,0,0,0,0,256,0,Single,Intel
944,Lenovo,2 in 1 convertible,11.6,8,Windows 10,1.1,113584.56,Intel Core M,Intel,1.2,1920,1080,1,1,1,0,256,0,Single,Intel
945,Lenovo,gaming,15.6,16,Windows 10,2.5,87352.56,others,AMD,2.1,1920,1080,0,1,1,1000,512,0,Dual,AMD
946,Dell,ultrabook,12.5,8,Windows 10,1.36,128729.17,Intel Core i5,Intel,2.5,1920,1080,1,0,1,0,256,0,Single,Intel
947,Lenovo,notebook,15.6,8,No OS,2.2,59896.4,Intel Core i7,Intel,2.7,1920,1080,0,0,1,1000,0,0,Single,Nvidia
948,Dell,notebook,17.3,4,Windows 10,2.36,57622.96,Intel Core i3,Intel,2.0,1600,900,0,0,0,1000,0,0,Single,AMD
949,Acer,notebook,14.0,4,Chrome OS,1.68,30516.56,Intel Celeron Dual,Intel,1.6,1366,768,0,0,0,0,0,32,Single,Intel
950,HP,workstation,15.6,8,Windows 10,2.0,196652.56,Intel Core i7,Intel,2.7,1920,1080,0,1,1,0,8,0,Single,Nvidia
951,Dell,ultrabook,14.0,8,Windows 10,1.36,155206.0,Intel Core i7,Intel,2.8,1920,1080,0,0,1,0,256,0,Single,Intel
952,Toshiba,notebook,13.3,8,Windows 7,1.2,127662.4,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,256,0,Single,Intel
953,Asus,2 in 1 convertible,12.5,8,Chrome OS,1.2,101342.96,Intel Core M,Intel,1.2,1920,1080,0,0,1,0,0,64,Single,Intel
954,Lenovo,ultrabook,14.0,8,Windows 10,1.7,130197.29,Intel Core i7,Intel,2.6,1920,1080,0,1,1,0,256,0,Single,Intel
955,Dell,gaming,17.3,16,Windows 10,4.36,275785.76,Intel Core i7,Intel,2.8,3840,2160,0,1,1,1000,512,0,Dual,Nvidia
956,Dell,2 in 1 convertible,13.3,8,Windows 10,1.24,166048.56,Intel Core i5,Intel,1.2,1920,1080,1,0,1,0,256,0,Single,Intel
